booking_id,date,slot_time,customer_id,crew_id,zone,area,lat,lng,slot_type,items,vehicle_size,list_price,total_price,is_weekend,status
B030453,2025-07-13,17:00,U00333,C06,south,Manesar,28.35818,76.9447,subscription,subscription|interior_clean,suv,299.0,549.0,1,completed
B030454,2025-07-13,17:00,U01985,C03,north,Cyber Hub,28.5167,77.10413,subscription,subscription,sedan,299.0,299.0,1,completed
B030455,2025-07-13,11:30,U01607,C03,north,Golf Course Road,28.4399,77.11749,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,1,completed
B030456,2025-07-13,11:30,U01491,C12,north,Cyber Hub,28.47231,77.08271,exterior,exterior|tyre_dressing,suv,401.0,500.0,1,completed
B030457,2025-07-13,11:30,U02206,C01,west,Palam Vihar,28.52229,77.04875,subscription,subscription,hatchback,299.0,299.0,1,completed
B030458,2025-07-13,16:30,U00412,C13,north,Udyog Vihar,28.51133,77.07691,subscription,subscription,hatchback,299.0,299.0,1,completed
B030459,2025-07-13,15:30,U02460,C12,north,Udyog Vihar,28.48521,77.08455,subscription,subscription|tyre_dressing,suv,299.0,398.0,1,completed
B030460,2025-07-13,11:30,U00203,C04,north,Cyber Hub,28.47527,77.0916,subscription,subscription,sedan,299.0,299.0,1,completed
B030461,2025-07-13,13:00,U01268,C05,north,Udyog Vihar,28.49924,77.09123,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,1,completed
B030462,2025-07-13,14:30,U01999,C04,west,New Gurgaon,28.41171,76.99541,interior,interior|interior_clean,sedan,439.0,689.0,1,completed
B030463,2025-07-13,09:30,U00128,C07,north,Udyog Vihar,28.51346,77.09134,interior,interior,suv,439.0,439.0,1,completed
B030464,2025-07-13,17:30,U02430,C10,east,Sector 56,28.4164,77.09325,subscription,subscription|pet_hair,sedan,299.0,449.0,1,completed
B030465,2025-07-13,10:30,U00072,C04,west,Palam Vihar,28.51886,77.04324,subscription,subscription|interior_clean,suv,299.0,549.0,1,completed
B030466,2025-07-13,08:30,U01669,C01,north,Cyber Hub,28.49802,77.09829,subscription,subscription,sedan,299.0,299.0,1,completed
B030467,2025-07-13,08:30,U02367,C12,north,DLF Phase 3,28.51708,77.10351,subscription,subscription,sedan,299.0,299.0,1,completed
B030468,2025-07-13,10:00,U02349,C12,north,Cyber Hub,28.48091,77.08925,subscription,subscription|interior_clean,suv,299.0,549.0,1,completed
B030469,2025-07-13,10:00,U01837,C03,north,DLF Phase 3,28.49784,77.10909,subscription,subscription|tyre_dressing,sedan,299.0,398.0,1,completed
B030470,2025-07-13,09:30,U00494,C01,north,Golf Course Road,28.44756,77.11357,subscription,subscription|interior_clean|tyre_dressing,sedan,299.0,648.0,1,completed
B030471,2025-07-13,15:00,U00665,C08,north,Golf Course Road,28.44084,77.11791,subscription,subscription|tyre_dressing|engine_bay,sedan,299.0,748.0,1,completed
B030472,2025-07-13,14:00,U01648,C11,west,Palam Vihar,28.50521,77.02031,subscription,subscription|wax_polish|tyre_dressing,hatchback,299.0,798.0,1,completed
B030473,2025-07-13,13:30,U01886,C01,west,Sector 14,28.49563,77.00817,subscription,subscription|interior_clean,sedan,299.0,549.0,1,completed
B030474,2025-07-13,17:30,U01809,C04,north,DLF Phase 3,28.50364,77.07959,exterior_plus,exterior_plus|pet_hair,sedan,599.0,749.0,1,completed
B030475,2025-07-13,11:30,U01199,C14,north,Udyog Vihar,28.51058,77.07643,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,1,completed
B030476,2025-07-13,12:00,U00198,C08,south,Manesar,28.36467,76.92948,subscription,subscription|engine_bay,suv,299.0,649.0,1,completed
B030477,2025-07-13,15:30,U02101,C01,north,DLF Phase 3,28.48307,77.09613,subscription,subscription|interior_clean,sedan,299.0,549.0,1,completed
B030478,2025-07-13,08:00,U01703,C14,north,Cyber Hub,28.50791,77.07823,exterior,exterior,suv,401.0,401.0,1,completed
B030479,2025-07-13,11:30,U01634,C08,west,Palam Vihar,28.52554,77.03317,exterior,exterior|interior_clean,hatchback,401.0,651.0,1,completed
B030480,2025-07-13,17:30,U02134,C04,north,Golf Course Road,28.44606,77.08976,exterior,exterior,sedan,401.0,401.0,1,completed
B030481,2025-07-13,09:00,U00897,C14,north,Golf Course Road,28.40921,77.09869,subscription,subscription|interior_clean,hatchback,299.0,549.0,1,completed
B030482,2025-07-13,18:00,U01823,C11,north,DLF Phase 3,28.50233,77.11829,exterior,exterior|engine_bay,sedan,401.0,751.0,1,completed
B030483,2025-07-13,16:00,U00706,C14,east,Sector 56,28.39985,77.09465,subscription,subscription|tyre_dressing,suv,299.0,398.0,1,no_show
B030484,2025-07-13,16:30,U01071,C14,west,New Gurgaon,28.43509,76.9773,interior,interior|wax_polish,suv,439.0,839.0,1,completed
B030485,2025-07-13,18:00,U00579,C05,north,Golf Course Road,28.45132,77.09937,exterior,exterior|interior_clean,sedan,401.0,,1,completed
B030486,2025-07-13,08:30,U00396,C01,north,Cyber Hub,28.48364,77.08201,subscription,subscription,suv,299.0,299.0,1,completed
B030487,2025-07-13,15:00,U02590,C08,west,Palam Vihar,28.51484,77.04236,full_detail,full_detail|tyre_dressing,sedan,1249.0,1348.0,1,completed
B030488,2025-07-13,14:30,U00611,C03,south,Sohna Road,28.40107,77.02719,subscription,subscription|wax_polish,hatchback,299.0,699.0,1,completed
B030489,2025-07-13,13:30,U01476,C05,west,Palam Vihar,28.50632,77.04731,exterior,exterior,sedan,401.0,401.0,1,completed
B030490,2025-07-13,16:30,U00673,C08,north,Udyog Vihar,28.49078,77.06997,subscription,subscription,sedan,299.0,299.0,1,completed
B030491,2025-07-13,13:00,U01128,C04,north,Cyber Hub,28.50222,77.06607,subscription,subscription,hatchback,299.0,299.0,1,completed
B030492,2025-07-13,14:30,U01370,C08,west,New Gurgaon,28.42882,76.99115,interior,interior,hatchback,439.0,439.0,1,completed
B030493,2025-07-13,15:30,U01945,C13,north,DLF Phase 3,28.49309,77.07635,exterior,exterior|interior_clean|tyre_dressing,hatchback,401.0,750.0,1,completed
B030494,2025-07-13,08:30,U00947,C14,north,Golf Course Road,28.44151,77.1059,subscription,subscription,suv,299.0,299.0,1,completed
B030495,2025-07-13,11:30,U00077,C12,south,Sohna Road,28.40651,77.02617,subscription,subscription|interior_clean|tyre_dressing,sedan,299.0,648.0,1,completed
B030496,2025-07-13,13:00,U00976,C08,north,DLF Phase 3,28.48464,77.09646,subscription,subscription,suv,299.0,299.0,1,completed
B030497,2025-07-13,14:00,U01880,C04,west,New Gurgaon,28.42469,76.97771,subscription,subscription|pet_hair,hatchback,299.0,449.0,1,completed
B030498,2025-07-13,10:00,U01607,C02,north,Golf Course Road,28.4399,77.11749,full_detail,full_detail|interior_clean|wax_polish,hatchback,1249.0,1899.0,1,completed
B030499,2025-07-13,12:30,U00428,C06,south,Sohna Road,28.41071,77.02347,subscription,subscription,hatchback,299.0,299.0,1,completed
B030500,2025-07-13,12:30,U02086,C01,north,Udyog Vihar,28.50553,77.10349,exterior,exterior,sedan,401.0,401.0,1,completed
B030501,2025-07-13,12:30,U01519,C03,north,Cyber Hub,28.50386,77.08264,subscription,subscription,suv,299.0,299.0,1,completed
B030502,2025-07-13,08:30,U02265,C01,west,Palam Vihar,28.50685,77.03464,subscription,subscription|interior_clean|wax_polish,sedan,299.0,949.0,1,completed
B030503,2025-07-13,10:00,U00572,C04,north,DLF Phase 3,28.50265,77.07888,exterior_plus,exterior_plus|wax_polish|tyre_dressing,sedan,599.0,1098.0,1,completed
B030504,2025-07-13,09:30,U00306,C12,south,Sohna Road,28.41146,77.04819,subscription,subscription|interior_clean,hatchback,299.0,549.0,1,completed
B030505,2025-07-13,15:30,U00409,C05,west,Palam Vihar,28.51956,77.05308,interior,interior|tyre_dressing,sedan,439.0,538.0,1,completed
B030506,2025-07-13,09:30,U02496,C02,north,Cyber Hub,28.48783,77.09176,subscription,subscription,sedan,299.0,299.0,1,completed
B030507,2025-07-13,13:30,U01900,C06,north,Udyog Vihar,28.50823,77.10454,subscription,subscription|wax_polish|tyre_dressing,sedan,299.0,798.0,1,completed
B030508,2025-07-13,14:30,U01597,C06,north,DLF Phase 3,28.50993,77.08833,exterior_plus,exterior_plus|pet_hair,sedan,599.0,749.0,1,completed
B030509,2025-07-13,10:00,U00623,C05,north,DLF Phase 3,28.46643,77.10749,interior,interior|wax_polish|tyre_dressing,hatchback,439.0,938.0,1,completed
B030510,2025-07-13,12:30,U01420,C03,west,Sector 14,28.45658,77.02652,interior,interior|wax_polish|tyre_dressing,suv,439.0,938.0,1,completed
B030511,2025-07-13,10:30,U00263,C09,west,Palam Vihar,28.49219,77.03241,subscription,subscription,suv,299.0,299.0,1,completed
B030512,2025-07-13,09:30,U01702,C06,south,Manesar,28.37309,76.93947,subscription,subscription|tyre_dressing|pet_hair,suv,299.0,548.0,1,completed
B030513,2025-07-13,13:00,U01599,C14,west,Sector 14,28.46853,77.03163,exterior_plus,exterior_plus|interior_clean,suv,599.0,849.0,1,completed
B030514,2025-07-13,12:30,U00148,C09,east,Sector 56,28.43114,77.08749,exterior_plus,exterior_plus|tyre_dressing,suv,599.0,698.0,1,completed
B030515,2025-07-13,11:00,U00803,C06,north,DLF Phase 3,28.47038,77.09744,subscription,subscription,hatchback,299.0,299.0,1,completed
B030516,2025-07-13,16:30,U02286,C14,west,Sector 14,28.48403,77.03563,exterior,exterior|interior_clean,hatchback,401.0,651.0,1,completed
B030517,2025-07-13,14:30,U02508,C09,north,Udyog Vihar,28.51478,77.08851,exterior,exterior|interior_clean,suv,401.0,651.0,1,completed
B030518,2025-07-13,15:00,U01664,C10,north,Cyber Hub,28.48133,77.11404,subscription,subscription|tyre_dressing,suv,299.0,398.0,1,completed
B030519,2025-07-13,17:30,U01981,C11,north,Golf Course Road,28.45131,77.12388,subscription,subscription|wax_polish,hatchback,299.0,699.0,1,completed
B030520,2025-07-13,08:00,U01450,C05,north,Golf Course Road,28.4361,77.11102,subscription,subscription|tyre_dressing,suv,299.0,398.0,1,completed
B030521,2025-07-13,14:00,U00256,C09,south,Manesar,28.35346,76.93141,exterior,exterior|tyre_dressing,hatchback,401.0,500.0,1,completed
B030522,2025-07-13,11:00,U02393,C06,west,Palam Vihar,28.49518,77.02862,subscription,subscription|tyre_dressing,sedan,299.0,398.0,1,completed
B030523,2025-07-13,09:00,U02382,C11,north,Cyber Hub,28.49642,77.08297,subscription,subscription|interior_clean,sedan,299.0,549.0,1,completed
B030524,2025-07-13,10:00,U02533,C13,north,Cyber Hub,28.50576,77.10526,subscription,subscription,sedan,299.0,299.0,1,no_show
B030525,2025-07-13,12:00,U00643,C10,north,Udyog Vihar,28.49549,77.08548,interior,interior|tyre_dressing,sedan,439.0,538.0,1,completed
B030526,2025-07-14,09:30,U01789,C11,south,Sohna Road,28.39343,77.0415,subscription,subscription,sedan,299.0,299.0,0,completed
B030527,2025-07-14,08:00,U00156,C03,west,Palam Vihar,28.50077,77.03382,exterior,exterior|wax_polish,sedan,349.0,749.0,0,completed
B030528,2025-07-14,09:30,U01427,C11,north,Cyber Hub,28.48385,77.07439,subscription,subscription|tyre_dressing|pet_hair,sedan,299.0,548.0,0,completed
B030529,2025-07-14,08:30,U01296,C01,north,Udyog Vihar,28.49665,77.08931,subscription,subscription,hatchback,299.0,299.0,0,completed
B030530,2025-07-14,12:30,U01664,C06,north,Cyber Hub,28.48133,77.11404,interior,interior|tyre_dressing,suv,399.0,498.0,0,completed
B030531,2025-07-14,11:30,U00877,C06,north,Udyog Vihar,28.51921,77.08205,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B030532,2025-07-14,18:30,U00946,C10,west,Palam Vihar,28.52398,77.01233,exterior_plus,exterior_plus|tyre_dressing,suv,499.0,598.0,0,completed
B030533,2025-07-14,09:30,U00725,C12,north,Golf Course Road,28.45053,77.11951,interior,interior|tyre_dressing|pet_hair,hatchback,399.0,648.0,0,completed
B030534,2025-07-14,11:30,U00520,C07,north,Golf Course Road,28.43026,77.11002,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B030535,2025-07-14,09:30,U00669,C05,north,Cyber Hub,28.50213,77.08389,exterior,exterior|tyre_dressing,sedan,349.0,448.0,0,completed
B030536,2025-07-14,11:00,U00427,C07,south,Manesar,28.35959,76.95117,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030537,2025-07-14,16:00,U01661,C05,west,Palam Vihar,28.51657,77.02901,subscription,subscription|wax_polish,sedan,299.0,699.0,0,completed
B030538,2025-07-14,08:30,U01117,C03,west,Palam Vihar,28.491,77.04558,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030539,2025-07-14,16:00,U00056,C04,west,Sector 14,28.46563,77.02807,subscription,subscription|interior_clean,hatchback,299.0,549.0,0,completed
B030540,2025-07-14,10:30,U02130,C11,south,Manesar,28.33598,76.94058,subscription,subscription,suv,299.0,299.0,0,completed
B030541,2025-07-14,15:30,U00526,C13,west,New Gurgaon,28.40772,76.98515,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B030542,2025-07-14,15:00,U00023,C10,north,Golf Course Road,28.43051,77.09888,subscription,subscription|wax_polish,hatchback,299.0,699.0,0,completed
B030543,2025-07-14,17:00,U00330,C13,east,Sector 56,28.43116,77.10206,subscription,subscription,hatchback,299.0,299.0,0,completed
B030544,2025-07-14,09:30,U01560,C06,north,Golf Course Road,28.43535,77.08922,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030545,2025-07-14,14:30,U00080,C01,north,DLF Phase 3,28.5158,77.09286,subscription,subscription|pet_hair,hatchback,299.0,449.0,0,completed
B030546,2025-07-14,17:30,U02584,C08,north,Udyog Vihar,28.50229,77.07032,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030547,2025-07-14,18:00,U00913,C11,west,Palam Vihar,28.51071,77.02822,subscription,subscription|pet_hair,sedan,299.0,449.0,0,completed
B030548,2025-07-14,09:30,U00420,C04,north,Udyog Vihar,28.51522,77.06607,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B030549,2025-07-14,08:00,U02192,C09,south,Sohna Road,28.38874,77.03995,exterior,exterior|wax_polish|pet_hair,hatchback,349.0,899.0,0,completed
B030550,2025-07-14,13:00,U02155,C14,north,Cyber Hub,28.48658,77.07938,exterior_plus,exterior_plus,hatchback,499.0,499.0,0,completed
B030551,2025-07-14,16:30,U02278,C14,north,DLF Phase 3,28.4992,77.08568,exterior,exterior,hatchback,349.0,349.0,0,completed
B030552,2025-07-14,11:00,U00986,C12,north,DLF Phase 3,28.4936,77.10464,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030553,2025-07-14,09:00,U00056,C10,west,Sector 14,28.46563,77.02807,subscription,subscription,hatchback,299.0,299.0,0,completed
B030554,2025-07-14,16:00,U00406,C03,north,Golf Course Road,28.41911,77.08177,subscription,subscription|wax_polish|tyre_dressing,hatchback,299.0,798.0,0,completed
B030555,2025-07-14,17:00,U00644,C12,north,Udyog Vihar,28.50205,77.08975,exterior_plus,exterior_plus|interior_clean,suv,499.0,749.0,0,completed
B030556,2025-07-14,08:00,U02539,C01,east,Sector 56,28.43361,77.08954,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B030557,2025-07-14,13:30,U02338,C12,west,New Gurgaon,28.41163,76.97546,subscription,subscription,hatchback,299.0,299.0,0,completed
B030558,2025-07-14,08:00,U00056,C05,west,Sector 14,28.46563,77.02807,subscription,subscription|wax_polish|pet_hair,hatchback,299.0,849.0,0,completed
B030559,2025-07-14,18:30,U01147,C11,north,DLF Phase 3,28.4853,77.11768,exterior,exterior|interior_clean|wax_polish|pet_hair,suv,349.0,1149.0,0,completed
B030560,2025-07-14,09:00,U00296,C04,south,Manesar,28.36291,76.93316,subscription,subscription,sedan,299.0,299.0,0,completed
B030561,2025-07-14,14:30,U00446,C03,north,Cyber Hub,28.52833,77.09665,exterior_plus,exterior_plus|tyre_dressing,hatchback,499.0,598.0,0,completed
B030562,2025-07-14,18:00,U01644,C02,north,DLF Phase 3,28.49859,77.10497,subscription,subscription,sedan,299.0,299.0,0,completed
B030563,2025-07-14,15:00,U01718,C10,west,Palam Vihar,28.51816,77.04475,exterior_plus,exterior_plus|tyre_dressing,suv,499.0,598.0,0,completed
B030564,2025-07-14,10:00,U00826,C07,north,DLF Phase 3,28.5035,77.10602,subscription,subscription|interior_clean|wax_polish,hatchback,299.0,949.0,0,completed
B030565,2025-07-14,16:30,U01572,C13,south,Manesar,28.35995,76.91522,subscription,subscription|interior_clean,suv,299.0,549.0,0,completed
B030566,2025-07-14,09:30,U00492,C09,north,DLF Phase 3,28.50523,77.103,subscription,subscription|wax_polish,hatchback,299.0,699.0,0,completed
B030567,2025-07-14,14:00,U01123,C04,north,Golf Course Road,28.43346,77.07277,exterior,exterior|interior_clean,hatchback,349.0,599.0,0,completed
B030568,2025-07-14,18:00,U00748,C09,south,Manesar,28.34302,76.94962,exterior,exterior,sedan,349.0,349.0,0,completed
B030569,2025-07-14,12:00,U00330,C05,east,Sector 56,28.43116,77.10206,subscription,subscription,hatchback,299.0,299.0,0,completed
B030570,2025-07-14,09:00,U02005,C12,north,Golf Course Road,28.4536,77.11017,subscription,subscription|pet_hair,hatchback,299.0,449.0,0,completed
B030571,2025-07-14,12:00,U00407,C05,north,DLF Phase 3,28.48261,77.0986,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030572,2025-07-14,17:00,U01467,C03,west,Sector 14,28.47606,77.0274,exterior,exterior|wax_polish|tyre_dressing,sedan,349.0,848.0,0,completed
B030573,2025-07-14,16:00,U02428,C05,west,Sector 14,28.47151,77.0401,subscription,subscription,hatchback,299.0,299.0,0,completed
B030574,2025-07-14,11:00,U00352,C06,east,Sector 56,28.42331,77.08387,subscription,subscription|wax_polish,sedan,299.0,699.0,0,completed
B030575,2025-07-14,17:30,U00618,C13,north,Golf Course Road,28.43646,77.11175,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B030576,2025-07-14,12:30,U02494,C10,east,Sector 56,28.44018,77.10345,interior,interior|wax_polish|tyre_dressing,sedan,399.0,898.0,0,completed
B030577,2025-07-14,11:00,U00948,C10,north,DLF Phase 3,28.47491,77.09732,full_detail,full_detail,hatchback,999.0,999.0,0,no_show
B030578,2025-07-14,14:00,U01651,C03,north,Cyber Hub,28.50092,77.07415,interior,interior|interior_clean,sedan,399.0,649.0,0,completed
B030579,2025-07-14,11:00,U01906,C09,north,Udyog Vihar,28.51215,77.06878,subscription,subscription|wax_polish|tyre_dressing,sedan,299.0,798.0,0,completed
B030580,2025-07-14,10:30,U02012,C01,north,Cyber Hub,28.47412,77.08621,exterior,exterior|interior_clean|pet_hair,hatchback,349.0,749.0,0,completed
B030581,2025-07-14,10:30,U00718,C10,north,Cyber Hub,28.51652,77.06437,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030582,2025-07-14,08:00,U02335,C13,north,DLF Phase 3,28.46441,77.08786,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B030583,2025-07-14,09:30,U01493,C02,east,Sector 56,28.42921,77.09258,exterior,exterior|tyre_dressing,sedan,349.0,448.0,0,completed
B030584,2025-07-14,09:00,U00483,C03,south,Sohna Road,28.40269,77.03447,exterior_plus,exterior_plus|interior_clean|tyre_dressing,sedan,499.0,848.0,0,completed
B030585,2025-07-14,12:30,U02300,C10,north,Golf Course Road,28.43231,77.11459,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B030586,2025-07-15,11:00,U01155,C13,south,Manesar,28.35371,76.93168,exterior,exterior|tyre_dressing,suv,349.0,448.0,0,completed
B030587,2025-07-15,14:00,U02497,C05,north,Cyber Hub,28.50418,77.09283,subscription,subscription|interior_clean|wax_polish,hatchback,299.0,949.0,0,completed
B030588,2025-07-15,13:00,U01710,C08,south,Manesar,28.36894,76.92233,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B030589,2025-07-15,17:00,U01638,C11,north,Udyog Vihar,28.49293,77.07845,subscription,subscription|tyre_dressing|engine_bay,hatchback,299.0,748.0,0,completed
B030590,2025-07-15,11:00,U00142,C05,west,New Gurgaon,28.43125,76.99847,exterior,exterior,sedan,349.0,349.0,0,completed
B030591,2025-07-15,12:30,U02199,C07,north,Golf Course Road,28.44317,77.07675,interior,interior,sedan,399.0,399.0,0,completed
B030592,2025-07-15,17:00,U00117,C08,north,Golf Course Road,28.45027,77.09436,interior,interior|tyre_dressing,hatchback,399.0,498.0,0,completed
B030593,2025-07-15,10:00,U01253,C03,west,Palam Vihar,28.50519,77.04604,exterior_plus,exterior_plus|tyre_dressing,hatchback,499.0,598.0,0,completed
B030594,2025-07-15,09:00,U00306,C14,south,Sohna Road,28.41146,77.04819,subscription,subscription|interior_clean|wax_polish|tyre_dressing,hatchback,299.0,1048.0,0,completed
B030595,2025-07-15,12:00,U00731,C07,north,Udyog Vihar,28.52344,77.08042,subscription,subscription,sedan,299.0,299.0,0,completed
B030596,2025-07-15,08:30,U00634,C10,south,Sohna Road,28.40964,77.0053,full_detail,full_detail|tyre_dressing,suv,999.0,1098.0,0,completed
B030597,2025-07-15,10:00,U02052,C01,south,Manesar,28.3479,76.92096,full_detail,full_detail,hatchback,999.0,999.0,0,completed
B030598,2025-07-15,14:30,U02385,C03,north,Golf Course Road,28.44012,77.11041,subscription,subscription|interior_clean|wax_polish,sedan,299.0,949.0,0,completed
B030599,2025-07-15,08:00,U01910,C04,west,Palam Vihar,28.50533,77.04038,subscription,subscription,sedan,299.0,299.0,0,completed
B030600,2025-07-15,09:30,U01437,C10,west,Sector 14,28.45459,77.02468,exterior,exterior,hatchback,349.0,349.0,0,completed
B030601,2025-07-15,14:00,U00895,C07,west,Palam Vihar,28.50657,77.03536,interior,interior,hatchback,399.0,399.0,0,completed
B030602,2025-07-15,09:30,U00800,C11,north,Golf Course Road,28.42976,77.0836,subscription,subscription,hatchback,299.0,299.0,0,completed
B030603,2025-07-15,08:00,U01772,C11,south,Sohna Road,28.39903,77.03848,subscription,subscription,hatchback,299.0,299.0,0,completed
B030604,2025-07-15,17:30,U02574,C04,north,Golf Course Road,28.44035,77.0913,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B030605,2025-07-15,18:30,U00832,C07,north,Cyber Hub,28.49605,77.09988,exterior_plus,exterior_plus|tyre_dressing,sedan,499.0,598.0,0,completed
B030606,2025-07-15,11:30,U01117,C03,west,Palam Vihar,28.491,77.04558,subscription,subscription|wax_polish|tyre_dressing,sedan,299.0,798.0,0,completed
B030607,2025-07-15,09:00,U01537,C06,north,DLF Phase 3,28.4761,77.09282,exterior,exterior,sedan,349.0,349.0,0,completed
B030608,2025-07-15,17:00,U02412,C13,west,Palam Vihar,28.51504,77.04183,subscription,subscription|pet_hair,hatchback,299.0,449.0,0,no_show
B030609,2025-07-15,18:00,U01300,C04,north,Udyog Vihar,28.52677,77.06656,interior,interior|interior_clean,hatchback,399.0,649.0,0,completed
B030610,2025-07-15,08:30,U00566,C05,north,Udyog Vihar,28.48967,77.08359,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B030611,2025-07-15,15:00,U01257,C14,north,DLF Phase 3,28.47764,77.10802,exterior_plus,exterior_plus|interior_clean|wax_polish,hatchback,499.0,1149.0,0,completed
B030612,2025-07-15,08:30,U00438,C04,north,Cyber Hub,28.48896,77.1142,exterior,exterior|tyre_dressing|pet_hair,sedan,349.0,598.0,0,completed
B030613,2025-07-15,10:30,U02289,C05,south,Sohna Road,28.39729,77.02739,exterior,exterior,hatchback,349.0,349.0,0,completed
B030614,2025-07-15,09:00,U00513,C01,north,Golf Course Road,28.4529,77.10503,subscription,subscription|interior_clean|pet_hair,sedan,299.0,699.0,0,completed
B030615,2025-07-15,16:30,U00815,C14,west,Sector 14,28.47776,77.01853,subscription,subscription|interior_clean,suv,299.0,549.0,0,completed
B030616,2025-07-15,18:30,U00850,C08,north,Cyber Hub,28.50234,77.10126,exterior_plus,exterior_plus,sedan,499.0,499.0,0,completed
B030617,2025-07-15,18:00,U02491,C02,west,Sector 14,28.49275,77.02626,subscription,subscription,suv,299.0,299.0,0,completed
B030618,2025-07-15,12:30,U00179,C10,north,Golf Course Road,28.44044,77.11435,interior,interior,suv,399.0,399.0,0,completed
B030619,2025-07-15,09:00,U00798,C07,west,New Gurgaon,28.42013,76.97315,subscription,subscription,sedan,299.0,299.0,0,completed
B030620,2025-07-15,18:00,U00796,C01,west,Palam Vihar,28.5075,77.04735,exterior_plus,exterior_plus|tyre_dressing,hatchback,499.0,598.0,0,no_show
B030621,2025-07-15,08:30,U00574,C07,north,Udyog Vihar,28.50042,77.08146,subscription,subscription,hatchback,299.0,299.0,0,completed
B030622,2025-07-15,16:30,U00514,C08,south,Sohna Road,28.40643,77.04305,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B030623,2025-07-15,14:30,U01169,C12,north,Golf Course Road,28.47012,77.07557,subscription,subscription|wax_polish|tyre_dressing,suv,299.0,798.0,0,completed
B030624,2025-07-15,14:00,U00803,C03,north,DLF Phase 3,28.47038,77.09744,subscription,subscription,hatchback,299.0,299.0,0,completed
B030625,2025-07-15,10:30,U01937,C06,north,Cyber Hub,28.48543,77.07759,subscription,subscription|interior_clean|wax_polish|tyre_dressing,suv,299.0,1048.0,0,completed
B030626,2025-07-15,12:00,U01849,C05,west,Palam Vihar,28.51105,77.04219,exterior_plus,exterior_plus|tyre_dressing,suv,499.0,598.0,0,completed
B030627,2025-07-15,17:30,U02430,C06,east,Sector 56,28.4164,77.09325,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030628,2025-07-15,14:30,U01164,C06,north,Cyber Hub,28.48861,77.06877,exterior_plus,exterior_plus|wax_polish,sedan,499.0,899.0,0,completed
B030629,2025-07-15,09:30,U01533,C06,south,Sohna Road,28.40751,77.01729,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030630,2025-07-15,09:30,U00855,C03,north,Cyber Hub,28.49402,77.09274,exterior_plus,exterior_plus|interior_clean,sedan,499.0,749.0,0,completed
B030631,2025-07-15,16:00,U00041,C07,south,Sohna Road,28.4174,77.03613,subscription,subscription,hatchback,299.0,299.0,0,completed
B030632,2025-07-15,16:30,U00429,C06,north,DLF Phase 3,28.48433,77.10672,exterior_plus,exterior_plus,sedan,499.0,499.0,0,completed
B030633,2025-07-15,10:30,U00803,C01,north,DLF Phase 3,28.47038,77.09744,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B030634,2025-07-15,09:30,U00766,C11,south,Manesar,28.35935,76.96721,subscription,subscription|wax_polish|tyre_dressing,sedan,299.0,798.0,0,no_show
B030635,2025-07-15,16:30,U02385,C07,north,Golf Course Road,28.44012,77.11041,subscription,subscription|wax_polish|tyre_dressing|pet_hair,sedan,299.0,948.0,0,completed
B030636,2025-07-15,11:00,U00482,C07,west,Palam Vihar,28.52218,77.04254,subscription,subscription,sedan,299.0,299.0,0,completed
B030637,2025-07-15,09:30,U01351,C07,west,New Gurgaon,28.42603,76.98432,exterior,exterior|tyre_dressing|pet_hair,hatchback,349.0,598.0,0,completed
B030638,2025-07-15,18:30,U01204,C07,west,Sector 14,28.45694,76.99513,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030639,2025-07-15,18:00,U00513,C11,north,Golf Course Road,28.4529,77.10503,subscription,subscription|engine_bay,sedan,299.0,649.0,0,completed
B030640,2025-07-15,12:00,U00429,C12,north,DLF Phase 3,28.48433,77.10672,subscription,subscription,sedan,299.0,299.0,0,completed
B030641,2025-07-15,09:00,U01810,C07,west,Palam Vihar,28.53313,77.02499,exterior,exterior|interior_clean|tyre_dressing,hatchback,349.0,698.0,0,completed
