booking_id,date,crew_id,customer_id,zone,scheduled_time,arrival_time,late_minutes,duration_minutes,distance_km,water_litres,dirtiness_level,rating,revenue
B028749,2025-06-18,C04,U00265,east,08:30,08:30,0,36,2.49,35.0,1,4,299.0
B028750,2025-06-18,C06,U00442,west,09:00,09:01,1,75,10.88,75.4,3,5,949.0
B028751,2025-06-18,C13,U02363,west,09:00,09:20,20,62,19.15,83.8,3,4,648.0
B028752,2025-06-18,C14,U02343,north,16:30,16:30,0,33,9.36,39.6,1,5,299.0
B028753,2025-06-18,C05,U00117,north,09:30,09:30,0,31,1.33,43.5,2,5,299.0
B028754,2025-06-18,C13,U00488,south,10:00,10:03,4,42,1.9,62.6,3,4,448.0
B028755,2025-06-18,C08,U00038,east,12:30,12:30,0,30,7.98,55.4,3,4,299.0
B028756,2025-06-18,C02,U00659,north,09:30,09:30,0,58,3.54,44.5,3,4,548.0
B028757,2025-06-18,C13,U01963,north,11:00,11:24,24,42,20.5,59.8,2,2,399.0
B028758,2025-06-18,C04,U00506,south,10:00,10:11,11,61,6.57,72.8,3,3,648.0
B028759,2025-06-18,C10,U00446,north,09:30,09:41,12,59,7.13,70.9,3,3,698.0
B028760,2025-06-18,C05,U01006,north,14:30,14:30,0,36,5.61,51.3,2,4,448.0
B028761,2025-06-18,C11,U00796,west,15:00,15:00,0,87,11.72,57.6,2,3,1048.0
B028762,2025-06-18,C01,U00054,north,15:00,15:09,10,75,8.56,58.5,2,4,999.0
B028763,2025-06-18,C14,U00166,west,09:00,09:00,0,38,6.13,37.5,1,4,448.0
B028764,2025-06-18,C04,U02388,north,15:30,15:37,7,41,4.72,38.7,2,4,448.0
B028765,2025-06-18,C13,U00210,north,10:30,10:56,26,57,23.1,44.1,3,4,649.0
B028766,2025-06-18,C04,U01392,north,11:00,11:13,13,56,5.72,56.1,1,3,599.0
B028767,2025-06-18,C08,U00993,north,13:30,13:30,0,35,2.8,34.3,2,4,398.0
B028768,2025-06-18,C06,U01772,south,08:30,08:30,0,50,6.04,43.4,2,5,649.0
B028769,2025-06-18,C03,U01346,west,09:00,09:11,11,85,9.93,59.6,3,3,949.0
B028770,2025-06-18,C09,U00972,north,08:30,08:30,0,48,5.1,77.3,4,5,499.0
B028771,2025-06-18,C14,U00772,west,10:30,10:30,0,38,7.2,46.8,2,4,398.0
B028772,2025-06-18,C01,U02062,north,18:00,18:00,0,84,9.98,82.2,4,5,1198.0
B028773,2025-06-18,C06,U01871,north,10:30,10:54,25,55,14.19,60.4,2,3,699.0
B028774,2025-06-18,C09,U01069,north,08:00,08:00,0,52,3.12,46.7,3,4,449.0
B028775,2025-06-18,C09,U00410,west,11:30,11:33,3,62,4.65,80.3,2,3,648.0
B028776,2025-06-18,C09,U00291,north,12:00,12:00,0,62,3.5,39.8,2,3,748.0
B028777,2025-06-18,C13,U00823,north,10:00,10:18,19,57,22.51,66.3,2,4,549.0
B028778,2025-06-18,C08,U01035,north,16:00,16:07,7,30,1.68,49.2,4,4,299.0
B028779,2025-06-18,C14,U01130,south,10:00,10:00,0,38,2.42,43.4,2,4,398.0
B028780,2025-06-18,C05,U01568,west,11:30,11:46,16,36,10.34,54.9,2,4,399.0
B028781,2025-06-18,C03,U01069,north,13:00,13:00,0,45,1.0,53.4,4,4,398.0
B028782,2025-06-18,C11,U02303,south,16:30,16:30,0,37,2.33,66.5,3,4,299.0
B028784,2025-06-18,C01,U00343,north,11:30,11:35,6,30,4.74,50.7,2,4,299.0
B028785,2025-06-18,C10,U02360,west,12:00,12:09,9,44,7.77,48.1,2,4,498.0
B028786,2025-06-18,C10,U00905,north,16:30,16:30,0,54,2.01,58.7,2,4,549.0
B028787,2025-06-18,C02,U00893,north,17:30,17:30,0,38,4.15,38.8,1,5,299.0
B028788,2025-06-19,C13,U02394,west,12:30,12:48,19,62,22.24,43.1,2,4,699.0
B028789,2025-06-19,C10,U00264,north,11:00,11:00,0,34,3.65,43.7,2,4,299.0
B028790,2025-06-19,C13,U01524,east,16:00,16:17,17,57,18.5,58.4,1,4,549.0
B028791,2025-06-19,C09,U00208,north,17:30,17:30,0,42,3.01,31.9,1,4,398.0
B028793,2025-06-19,C14,U00304,north,16:00,16:04,5,33,7.65,57.2,2,4,299.0
B028794,2025-06-19,C07,U00583,north,08:00,08:00,0,57,1.54,58.2,2,3,599.0
B028795,2025-06-19,C03,U01338,north,15:30,15:35,5,60,6.86,67.9,2,3,599.0
B028796,2025-06-19,C13,U02103,north,15:00,15:45,45,42,24.37,49.5,3,3,398.0
B028797,2025-06-19,C01,U01859,north,16:00,16:06,6,55,8.47,82.4,2,4,648.0
B028798,2025-06-19,C02,U00887,south,15:00,15:03,3,58,11.42,62.5,3,4,599.0
B028799,2025-06-19,C09,U02288,west,15:00,15:03,3,131,4.08,71.3,3,4,1399.0
B028800,2025-06-19,C02,U02252,west,14:30,14:30,0,63,6.49,61.5,2,4,648.0
B028801,2025-06-19,C14,U01098,south,09:00,09:20,21,53,12.59,39.6,1,3,548.0
B028802,2025-06-19,C06,U01833,west,18:30,18:41,12,35,14.0,66.3,3,4,399.0
B028803,2025-06-19,C02,U01035,north,10:30,10:30,0,78,2.16,52.1,2,5,899.0
B028804,2025-06-19,C13,U00130,south,11:00,11:00,0,62,10.0,56.4,2,4,699.0
B028805,2025-06-19,C04,U00135,north,17:30,17:30,0,56,3.29,93.6,4,5,599.0
B028806,2025-06-19,C09,U01508,east,11:00,11:05,5,37,5.74,34.6,1,4,299.0
B028807,2025-06-19,C04,U01601,north,10:30,10:31,2,41,8.97,41.6,1,4,398.0
B028808,2025-06-19,C02,U02452,south,16:30,16:30,1,49,10.04,59.2,3,5,499.0
B028809,2025-06-19,C06,U02488,south,16:00,16:00,0,70,6.52,70.6,3,5,899.0
B028810,2025-06-19,C08,U01413,north,17:30,17:30,0,30,6.49,39.2,2,4,349.0
B028811,2025-06-19,C05,U01846,north,11:30,11:30,0,51,5.51,79.4,3,4,549.0
B028812,2025-06-19,C06,U00406,north,16:00,16:07,7,35,10.03,58.4,4,4,398.0
B028813,2025-06-19,C07,U01603,west,10:30,10:30,0,57,8.43,76.1,3,3,599.0
B028814,2025-06-19,C04,U01338,north,17:00,17:00,0,56,5.93,67.1,2,3,549.0
B028815,2025-06-19,C06,U01153,west,11:00,11:00,0,30,1.24,33.5,1,4,299.0
B028816,2025-06-19,C02,U02261,south,16:00,16:14,14,43,11.49,56.6,3,4,398.0
B028817,2025-06-19,C11,U01434,east,08:00,08:00,0,37,10.1,51.3,3,3,299.0
B028818,2025-06-19,C02,U02468,west,12:30,12:54,24,118,15.68,63.3,3,4,1249.0
B028819,2025-06-19,C14,U01533,south,13:00,13:01,2,33,2.55,48.6,2,4,299.0
B028820,2025-06-19,C01,U00253,north,15:00,15:09,9,59,4.91,62.5,3,4,748.0
B028821,2025-06-19,C10,U00078,north,09:00,09:00,0,64,3.64,66.2,2,4,749.0
B028822,2025-06-19,C08,U00731,north,14:00,14:03,4,75,3.65,47.8,2,4,1049.0
B028823,2025-06-19,C05,U01105,north,18:30,18:30,0,31,5.14,56.9,2,5,299.0
B028824,2025-06-19,C01,U00467,north,17:00,17:00,0,30,3.59,52.9,2,5,349.0
B028825,2025-06-19,C05,U01245,north,16:30,16:33,3,115,6.7,64.8,2,4,1399.0
B028826,2025-06-19,C11,U00067,north,11:00,11:13,14,72,12.76,61.5,1,3,749.0
B028827,2025-06-19,C07,U01438,south,17:00,17:23,24,57,17.55,88.4,3,4,549.0
B028828,2025-06-19,C06,U02034,north,13:30,13:41,11,40,15.29,75.5,3,4,498.0
B028829,2025-06-19,C14,U00549,north,12:00,12:15,15,58,10.58,45.8,2,5,699.0
B028830,2025-06-19,C03,U00140,north,08:30,08:33,3,45,2.21,38.2,1,4,399.0
B028831,2025-06-19,C08,U02168,north,11:00,11:00,0,30,6.31,50.1,2,4,299.0
B028832,2025-06-19,C14,U01068,south,13:30,13:30,0,38,1.94,52.0,3,5,398.0
B028833,2025-06-19,C02,U02424,west,18:30,18:44,14,98,14.66,65.7,2,3,999.0
B028834,2025-06-19,C10,U00147,south,12:00,12:11,11,34,19.69,45.3,2,3,299.0
B028835,2025-06-19,C07,U00005,north,12:00,12:00,0,62,2.18,81.4,2,4,648.0
B028836,2025-06-19,C11,U01599,west,13:00,13:01,2,57,7.12,77.6,2,3,549.0
B028837,2025-06-19,C06,U00237,west,09:30,09:30,0,50,2.3,75.9,2,4,549.0
B028838,2025-06-19,C14,U01601,north,17:30,17:30,0,43,13.4,56.9,3,5,498.0
B028839,2025-06-19,C09,U00832,north,15:00,15:00,0,37,2.41,57.2,4,4,299.0
B028840,2025-06-19,C03,U01608,north,16:30,16:30,0,85,6.57,97.7,4,3,999.0
B028841,2025-06-19,C14,U01211,north,09:30,09:30,0,53,10.3,55.8,3,4,549.0
B028842,2025-06-19,C02,U00729,west,14:00,14:03,3,58,6.45,77.7,2,4,549.0
B028843,2025-06-19,C11,U01919,north,16:00,16:08,9,57,9.91,72.6,3,4,549.0
B028844,2025-06-19,C03,U01575,west,09:00,09:11,12,45,6.46,58.1,2,3,398.0
B028845,2025-06-19,C01,U01512,north,14:30,14:30,0,70,11.47,54.3,2,4,798.0
B028846,2025-06-19,C10,U01287,north,11:30,11:39,10,34,3.42,35.9,1,3,299.0
B028847,2025-06-19,C13,U01455,north,13:30,13:46,17,73,20.9,46.6,2,4,948.0
B028848,2025-06-19,C09,U02055,north,14:00,14:00,0,57,3.03,55.9,2,4,548.0
B028849,2025-06-19,C04,U02145,west,10:30,10:41,11,61,4.5,78.5,3,4,648.0
B028850,2025-06-19,C10,U00872,west,08:30,08:43,13,34,12.72,46.5,3,4,299.0
B028852,2025-06-19,C07,U00264,north,12:30,12:30,0,57,6.51,35.4,1,4,548.0
B028853,2025-06-20,C08,U01386,west,11:30,11:30,0,108,4.95,44.3,3,3,1498.0
B028854,2025-06-20,C10,U00748,south,18:30,18:48,19,39,19.52,58.6,3,2,398.0
B028855,2025-06-20,C09,U02174,north,14:30,14:30,0,57,3.37,65.4,3,5,549.0
B028856,2025-06-20,C10,U02261,south,17:30,17:33,3,34,8.37,36.0,1,4,299.0
B028857,2025-06-20,C02,U01954,north,17:30,17:30,0,38,6.15,50.8,2,4,349.0
B028858,2025-06-20,C10,U01174,north,18:30,18:40,10,34,5.21,40.5,3,5,349.0
B028859,2025-06-20,C14,U00470,north,13:30,13:50,20,58,8.27,46.2,2,4,699.0
B028860,2025-06-20,C02,U00181,south,08:00,08:01,2,38,11.12,30.7,1,4,299.0
B028861,2025-06-20,C02,U00385,south,10:00,10:11,11,43,10.48,50.8,2,3,398.0
B028862,2025-06-20,C03,U00283,north,15:30,15:31,1,40,9.56,53.2,2,4,299.0
B028863,2025-06-20,C09,U02566,north,13:30,13:33,4,42,5.95,71.4,3,4,398.0
B028864,2025-06-20,C01,U00504,north,17:30,17:37,7,55,11.97,58.3,2,4,699.0
B028865,2025-06-20,C10,U00424,south,16:00,16:26,27,64,18.27,35.1,2,3,798.0
B028866,2025-06-20,C07,U00486,north,15:00,15:00,0,57,5.69,75.1,3,4,549.0
B028867,2025-06-20,C01,U00356,north,15:00,15:00,0,64,3.66,53.9,2,5,848.0
B028868,2025-06-20,C08,U02334,north,08:00,08:00,0,35,6.18,43.6,2,4,399.0
B028869,2025-06-20,C04,U00657,north,17:30,17:30,0,36,7.27,63.9,3,4,349.0
B028870,2025-06-20,C05,U01008,west,09:30,09:30,0,36,10.35,70.7,3,5,448.0
B028871,2025-06-20,C10,U00056,west,12:00,12:00,0,34,6.43,38.5,2,3,299.0
B028872,2025-06-20,C05,U01671,west,11:00,11:05,5,36,8.43,43.3,3,5,399.0
B028873,2025-06-20,C06,U00054,north,14:30,14:35,5,35,13.05,36.9,2,4,399.0
B028874,2025-06-20,C07,U01984,north,10:30,10:31,1,114,7.31,66.9,2,5,1249.0
B028875,2025-06-20,C13,U00075,north,09:00,09:24,25,73,19.72,45.4,2,3,899.0
B028876,2025-06-20,C09,U02600,south,15:00,15:00,0,37,9.7,49.3,3,4,299.0
B028877,2025-06-20,C09,U00030,north,14:30,14:30,0,57,2.79,61.5,2,4,548.0
B028878,2025-06-20,C02,U00866,west,13:00,13:09,9,38,14.08,32.2,1,5,299.0
B028879,2025-06-20,C01,U00549,north,17:30,17:40,10,30,10.06,46.3,2,5,299.0
B028880,2025-06-20,C02,U00385,south,13:00,13:07,7,53,10.48,41.3,1,4,449.0
B028881,2025-06-20,C08,U00419,north,09:30,09:30,0,39,0.53,45.4,2,4,499.0
B028882,2025-06-20,C14,U01229,east,13:00,13:00,0,48,6.15,63.5,3,4,449.0
B028883,2025-06-20,C09,U02121,south,09:00,09:26,27,62,19.84,44.1,2,3,699.0
B028884,2025-06-20,C08,U01768,south,11:30,12:01,32,50,19.02,73.1,1,2,549.0
B028885,2025-06-20,C10,U02104,north,16:00,16:00,0,39,5.28,57.2,4,4,398.0
B028886,2025-06-20,C06,U01215,west,16:30,16:30,0,35,2.29,55.3,3,4,398.0
B028887,2025-06-20,C04,U00772,west,13:30,13:41,12,41,12.01,58.3,3,3,398.0
B028888,2025-06-20,C13,U00329,north,10:00,10:45,45,57,23.3,59.9,1,2,549.0
B028889,2025-06-20,C08,U00424,south,17:30,17:47,17,35,18.95,45.9,3,4,398.0
B028890,2025-06-20,C03,U01923,west,17:00,17:11,11,40,11.58,41.7,2,3,299.0
B028891,2025-06-20,C04,U02154,north,17:30,17:41,12,41,6.45,54.8,4,2,398.0
B028892,2025-06-20,C13,U00746,south,08:00,08:13,14,42,13.69,38.4,2,4,399.0
B028893,2025-06-20,C04,U02143,north,16:00,16:00,1,36,7.05,50.0,4,3,299.0
B028894,2025-06-20,C10,U01837,north,10:00,10:01,1,59,4.02,68.9,2,5,648.0
B028895,2025-06-20,C06,U02149,south,08:00,08:11,12,50,8.88,54.8,1,3,549.0
B028896,2025-06-20,C10,U01629,north,15:00,15:00,0,59,2.43,55.7,1,4,649.0
B028897,2025-06-20,C01,U02482,west,16:00,16:06,6,50,12.96,81.8,2,5,549.0
B028898,2025-06-20,C11,U01390,east,11:30,11:30,0,42,8.7,45.4,1,4,399.0
B028899,2025-06-20,C03,U02384,north,12:30,12:30,0,75,1.06,81.8,3,4,699.0
B028900,2025-06-20,C05,U01407,north,13:00,13:00,0,31,1.27,47.6,2,5,299.0
B028901,2025-06-20,C06,U02055,north,16:00,16:08,9,30,14.77,61.1,2,4,299.0
B028902,2025-06-20,C07,U01167,west,08:30,08:30,0,37,10.67,51.4,3,4,349.0
B028903,2025-06-20,C10,U01416,west,08:00,08:07,7,39,8.0,59.3,2,4,398.0
B028904,2025-06-20,C11,U00045,south,09:00,09:05,6,37,3.48,42.8,1,4,299.0
B028905,2025-06-20,C08,U01745,west,13:00,13:01,1,55,5.44,72.0,3,5,649.0
B028906,2025-06-20,C05,U00862,west,14:00,14:13,14,31,12.06,59.0,2,4,349.0
B028907,2025-06-20,C06,U00227,east,18:00,18:17,17,83,12.68,63.2,2,4,1098.0
B028908,2025-06-20,C02,U00838,east,09:30,09:30,0,38,6.69,37.8,2,4,299.0
B028909,2025-06-20,C09,U01778,north,17:00,17:06,6,57,2.33,49.6,3,4,649.0
B028910,2025-06-20,C08,U01268,north,11:00,11:00,0,55,1.66,70.6,4,4,648.0
B028911,2025-06-20,C06,U00723,north,08:30,08:35,6,30,13.53,39.9,1,5,299.0
B028912,2025-06-20,C09,U02343,north,17:00,17:00,0,37,1.43,60.0,4,5,299.0
B028913,2025-06-21,C08,U01952,north,11:30,11:30,0,30,1.73,42.4,1,4,299.0
B028914,2025-06-21,C13,U00920,north,18:30,18:52,22,57,23.69,70.3,3,3,549.0
B028915,2025-06-21,C14,U00403,north,08:00,08:03,3,53,9.5,66.3,2,5,549.0
B028916,2025-06-21,C11,U00613,north,11:30,11:46,16,73,13.74,54.9,2,3,948.0
B028917,2025-06-21,C01,U02005,north,09:00,09:01,1,50,4.57,62.5,2,5,549.0
B028918,2025-06-21,C06,U00357,west,08:30,08:33,4,60,1.78,40.9,1,4,900.0
B028919,2025-06-21,C08,U01103,west,09:30,09:30,0,35,5.05,47.7,3,4,398.0
B028920,2025-06-21,C11,U01976,west,11:00,11:16,17,62,9.68,52.3,3,3,748.0
B028921,2025-06-21,C08,U02565,north,17:30,17:33,3,60,4.7,51.1,2,4,798.0
B028922,2025-06-21,C14,U00555,north,09:00,09:00,0,38,8.97,33.8,1,4,439.0
B028923,2025-06-21,C01,U01079,north,13:00,13:07,8,50,10.37,58.2,2,5,549.0
B028924,2025-06-21,C13,U02536,south,16:30,16:32,2,37,11.65,62.7,3,4,299.0
B028925,2025-06-21,C13,U01984,north,16:00,16:27,28,62,23.39,55.9,3,4,699.0
B028926,2025-06-21,C09,U01614,south,15:00,15:00,0,37,8.06,39.7,1,4,299.0
B028927,2025-06-21,C08,U00494,north,16:30,16:30,0,30,5.97,53.1,3,3,401.0
B028928,2025-06-21,C08,U01889,west,16:30,16:38,9,55,3.47,62.8,4,3,801.0
B028929,2025-06-21,C04,U01215,west,08:30,08:33,4,76,8.67,73.5,3,4,798.0
B028930,2025-06-21,C06,U00504,north,16:30,16:42,13,45,16.31,64.3,2,3,449.0
B028931,2025-06-21,C08,U00732,south,10:30,10:35,6,55,9.22,55.6,3,3,699.0
B028933,2025-06-21,C06,U02363,west,17:00,17:04,5,30,10.19,81.1,4,5,299.0
B028934,2025-06-21,C01,U01740,south,18:00,18:11,11,60,5.88,61.2,4,4,798.0
B028935,2025-06-21,C01,U00427,south,09:00,09:24,25,55,15.92,47.3,2,3,699.0
B028937,2025-06-21,C05,U02234,north,14:00,14:01,2,71,5.55,53.1,1,5,899.0
B028938,2025-06-21,C09,U01854,north,12:30,12:30,0,72,4.16,68.2,4,5,801.0
B028939,2025-06-21,C09,U00316,west,10:30,10:30,0,42,4.85,64.3,2,4,398.0
B028940,2025-06-21,C08,U01456,south,11:30,11:52,22,35,11.32,48.1,3,3,398.0
B028941,2025-06-21,C09,U00473,north,09:30,09:30,0,57,4.06,51.8,3,4,548.0
B028942,2025-06-21,C11,U01900,north,14:30,14:56,26,42,14.72,51.4,2,4,500.0
B028943,2025-06-21,C14,U00632,west,14:30,14:35,6,38,5.04,62.3,4,5,398.0
B028944,2025-06-21,C04,U02526,north,17:00,17:00,0,41,3.36,45.9,3,3,398.0
B028945,2025-06-21,C06,U00749,east,16:30,16:45,15,90,12.57,61.6,3,3,1099.0
B028946,2025-06-21,C02,U00920,north,15:30,15:30,0,43,1.99,46.5,2,4,398.0
B028947,2025-06-21,C14,U01463,south,10:00,10:00,0,73,0.51,59.1,1,5,899.0
B028948,2025-06-21,C02,U01497,west,16:30,16:41,12,83,15.01,68.7,3,4,1051.0
B028949,2025-06-21,C06,U01689,west,13:00,13:00,0,30,1.57,46.1,3,4,299.0
B028950,2025-06-21,C07,U00664,west,10:30,10:46,17,42,6.3,60.4,4,2,439.0
B028951,2025-06-21,C08,U00547,west,16:30,16:30,0,35,3.39,42.4,1,3,398.0
B028952,2025-06-21,C14,U01318,north,18:00,18:00,0,38,6.97,59.0,2,4,500.0
B028953,2025-06-21,C11,U00464,west,12:00,12:00,0,82,8.53,40.9,3,4,1049.0
B028954,2025-06-21,C01,U02546,north,17:00,17:08,9,75,8.33,59.0,1,4,949.0
B028955,2025-06-21,C13,U02312,north,11:30,11:56,27,57,23.67,76.9,2,3,549.0
B028956,2025-06-21,C08,U01213,north,12:30,12:30,0,35,3.74,47.6,2,3,398.0
B028957,2025-06-21,C10,U02000,west,10:00,10:09,9,34,13.2,52.0,1,4,299.0
B028958,2025-06-21,C02,U02455,north,14:30,14:35,5,78,7.0,44.3,1,5,849.0
B028960,2025-06-21,C04,U00265,east,15:00,15:00,0,87,2.49,48.6,1,4,1089.0
B028961,2025-06-21,C10,U00655,north,13:00,13:00,0,39,1.61,53.7,3,3,500.0
B028962,2025-06-21,C06,U00101,north,09:30,09:45,15,60,15.87,40.8,2,3,798.0
B028963,2025-06-21,C02,U01457,north,16:00,16:11,12,43,3.04,60.1,2,4,398.0
B028964,2025-06-21,C06,U02522,west,16:30,16:30,0,35,11.12,51.4,2,4,398.0
B028965,2025-06-21,C13,U00208,north,12:30,12:54,25,37,23.56,48.2,3,4,299.0
B028966,2025-06-21,C09,U00030,north,10:00,10:01,2,67,2.79,57.4,1,4,798.0
B028967,2025-06-21,C03,U01023,north,15:30,15:30,0,40,8.44,27.6,1,2,299.0
B028968,2025-06-21,C03,U01590,north,17:30,17:30,0,65,4.0,71.6,1,3,648.0
B028969,2025-06-21,C06,U00222,west,16:00,16:00,0,55,10.82,60.0,2,4,801.0
B028970,2025-06-21,C11,U00303,north,08:30,08:48,18,37,13.52,39.8,1,3,299.0
B028971,2025-06-21,C03,U01248,south,08:00,08:03,3,51,5.83,46.9,3,4,599.0
B028972,2025-06-21,C04,U02265,west,11:30,11:30,0,56,7.75,43.8,2,4,649.0
B028973,2025-06-21,C04,U02496,north,17:00,17:00,0,61,4.25,43.9,1,3,748.0
B028974,2025-06-21,C05,U00207,south,12:30,12:31,1,31,8.5,39.2,1,5,299.0
B028975,2025-06-21,C04,U01400,north,12:00,12:00,0,47,0.47,48.9,2,4,599.0
B028976,2025-06-21,C05,U01027,north,08:30,08:37,7,31,6.4,35.0,1,4,299.0
B028977,2025-06-21,C09,U00007,north,17:30,17:30,0,57,3.89,71.7,4,5,651.0
B028978,2025-06-21,C04,U00047,south,14:30,14:30,0,36,7.85,42.0,2,4,299.0
B028979,2025-06-21,C14,U02427,west,09:30,09:30,0,38,7.27,46.2,2,5,398.0
B028980,2025-06-21,C13,U02318,west,12:00,12:05,6,62,10.06,99.5,4,4,648.0
B028981,2025-06-21,C10,U01411,east,09:00,09:00,0,59,8.39,80.1,4,4,850.0
B028982,2025-06-21,C03,U01399,north,13:00,13:00,0,40,6.58,34.1,1,3,299.0
B028983,2025-06-21,C04,U02460,north,10:00,10:00,0,41,3.85,64.6,3,3,500.0
B028984,2025-06-21,C08,U01337,south,15:00,15:00,0,75,9.93,59.0,2,3,998.0
B028985,2025-06-21,C04,U00915,north,10:00,10:00,0,99,3.69,56.9,3,4,1348.0
B028986,2025-06-21,C06,U02186,west,10:30,10:30,0,30,11.64,67.4,3,3,299.0
B028987,2025-06-21,C07,U01566,west,16:30,16:30,0,42,10.54,50.3,2,4,439.0
B028988,2025-06-21,C03,U01846,north,15:30,15:35,6,70,5.78,60.5,2,3,798.0
B028989,2025-06-21,C04,U01424,north,08:30,08:35,5,61,8.82,94.1,4,3,750.0
B028990,2025-06-21,C04,U01503,north,12:00,12:00,0,36,5.56,46.6,2,4,299.0
B028991,2025-06-21,C05,U00697,north,08:00,08:07,7,36,7.01,36.2,1,5,398.0
B028992,2025-06-21,C06,U02570,north,10:30,10:45,15,45,11.32,28.7,1,4,449.0
B028993,2025-06-21,C14,U00823,north,12:30,12:33,3,53,9.42,62.8,2,4,549.0
B028994,2025-06-21,C14,U00494,north,12:00,12:09,9,33,7.89,49.6,2,4,299.0
B028996,2025-06-21,C11,U00020,north,09:30,09:37,8,42,13.01,49.1,3,4,398.0
B028997,2025-06-21,C14,U02127,south,16:30,16:41,12,33,3.18,62.4,4,4,299.0
B028998,2025-06-21,C06,U01587,south,16:00,16:00,0,30,6.43,55.7,4,4,299.0
B028999,2025-06-21,C09,U01213,north,10:30,10:30,0,42,4.38,45.3,2,4,398.0
B029000,2025-06-21,C09,U02360,west,14:00,14:07,7,42,6.16,61.1,4,4,500.0
B029001,2025-06-21,C13,U00856,south,09:30,09:30,0,42,0.99,58.9,3,4,398.0
B029002,2025-06-21,C07,U00708,east,09:00,09:00,0,62,2.18,83.8,3,5,689.0
B029003,2025-06-21,C09,U01868,south,11:00,11:31,32,63,21.09,63.4,3,3,689.0
B029004,2025-06-21,C11,U01955,west,12:30,12:33,4,53,13.81,37.5,2,4,698.0
B029005,2025-06-21,C03,U01997,south,09:30,09:35,5,45,5.04,76.5,3,4,398.0
B029006,2025-06-21,C04,U00932,west,17:00,17:00,0,36,7.03,42.2,2,3,299.0
B029007,2025-06-21,C04,U01546,east,12:30,12:46,17,56,4.96,50.5,2,4,548.0
B029008,2025-06-21,C11,U01296,north,16:30,16:47,17,57,12.77,46.3,2,4,649.0
B029009,2025-06-21,C04,U02173,north,11:30,11:30,0,36,4.49,54.2,3,3,401.0
B029010,2025-06-21,C03,U00970,south,08:00,08:11,11,65,19.73,53.2,2,3,850.0
B029011,2025-06-21,C09,U01158,north,15:00,15:00,0,62,1.55,39.0,2,4,748.0
B029013,2025-06-21,C01,U00138,west,17:00,17:15,15,59,13.56,56.3,1,5,788.0
B029014,2025-06-21,C05,U02563,west,15:00,15:24,24,51,11.17,84.6,3,5,549.0
B029015,2025-06-21,C14,U02364,west,13:00,13:00,0,58,3.59,56.9,1,4,648.0
B029016,2025-06-21,C04,U02251,east,09:00,09:00,0,61,4.91,42.0,2,4,748.0
B029017,2025-06-21,C04,U00052,north,13:30,13:41,12,66,4.93,40.2,1,4,900.0
B029018,2025-06-21,C04,U00482,west,08:30,08:31,2,56,8.81,75.7,3,4,651.0
B029019,2025-06-21,C10,U00198,south,12:00,12:15,15,34,19.52,68.1,3,4,299.0
B029020,2025-06-21,C03,U02131,south,10:30,10:30,0,75,6.71,67.2,2,4,699.0
B029021,2025-06-21,C10,U00755,north,12:30,12:37,8,54,3.42,65.0,2,3,651.0
B029022,2025-06-21,C08,U00280,north,10:00,10:03,3,60,1.5,39.1,2,3,798.0
B029023,2025-06-21,C05,U00322,west,09:30,09:35,5,31,11.31,61.7,2,4,299.0
B029024,2025-06-21,C03,U01891,south,10:30,10:39,9,65,7.14,66.4,3,4,699.0
B029025,2025-06-21,C02,U00712,south,10:00,10:05,6,43,10.88,55.3,4,4,500.0
B029026,2025-06-21,C08,U02567,west,15:30,15:30,0,30,5.8,57.8,2,4,299.0
B029028,2025-06-21,C04,U01884,west,10:00,10:00,0,36,6.79,43.1,1,4,299.0
B029029,2025-06-21,C05,U02153,north,14:00,14:09,9,56,5.93,64.2,2,4,689.0
B029030,2025-06-21,C01,U01483,east,16:00,16:00,0,30,0.97,57.5,2,4,299.0
B029031,2025-06-21,C09,U02539,east,13:30,13:37,7,37,4.95,43.6,3,4,401.0
B029032,2025-06-21,C04,U00421,north,10:00,10:03,4,67,4.91,67.9,4,4,788.0
B029033,2025-06-21,C11,U01309,south,16:30,16:30,0,37,3.16,50.2,1,3,299.0
B029034,2025-06-21,C11,U00972,north,16:00,16:15,15,95,11.06,59.1,2,4,1249.0
B029035,2025-06-21,C06,U00905,north,10:30,10:50,20,35,12.78,56.0,4,4,398.0
B029036,2025-06-21,C06,U00990,south,10:30,10:45,15,35,9.77,36.4,2,4,398.0
B029037,2025-06-21,C06,U00803,north,13:00,13:18,19,30,13.11,41.7,2,4,299.0
B029038,2025-06-21,C10,U01741,north,16:00,16:00,0,34,2.25,43.4,3,5,401.0
B029039,2025-06-22,C13,U00291,north,15:30,15:56,27,37,24.39,38.1,2,2,401.0
B029040,2025-06-22,C05,U01117,west,17:00,17:07,8,105,7.83,41.1,1,4,1649.0
B029041,2025-06-22,C04,U02517,west,16:00,16:04,5,61,7.46,50.2,1,3,699.0
B029042,2025-06-22,C10,U01709,north,17:30,17:37,8,39,7.5,49.6,2,4,439.0
B029043,2025-06-22,C11,U02305,south,10:30,10:31,1,37,0.74,64.6,3,4,299.0
B029045,2025-06-22,C08,U01016,west,15:00,15:07,7,55,5.67,64.1,2,3,689.0
B029046,2025-06-22,C08,U00730,north,14:00,14:00,0,30,2.02,47.8,2,4,299.0
B029047,2025-06-22,C10,U01324,north,11:00,11:00,0,59,1.68,42.5,2,4,699.0
